date,precipitation_mm,rainfall_mm,temp_max,temp_min,rainfall_7day,rainfall_30day,SSI
2020-01-01 00:00:00+00:00,15.099999,15.099999,29.845499,18.595499,15.09999942779541,15.09999942779541,0.0503333314259847
2020-01-02 00:00:00+00:00,0.3,0.3,29.9955,16.1455,15.399999439716339,15.399999439716339,0.05133333146572113
2020-01-03 00:00:00+00:00,0.2,0.2,30.3955,19.4955,15.599999442696571,15.599999442696571,0.0519999981423219
2020-01-04 00:00:00+00:00,0.1,0.1,31.3955,18.9455,15.699999444186687,15.699999444186687,0.05233333148062229
2020-01-05 00:00:00+00:00,0.1,0.1,30.095499,18.0455,15.799999445676804,15.799999445676804,0.05266666481892268
2020-01-06 00:00:00+00:00,0.0,0.0,31.595499,18.8955,15.799999445676804,15.799999445676804,0.05266666481892268
2020-01-07 00:00:00+00:00,5.1999993,5.1999993,27.9455,17.2455,20.999998778104782,20.999998778104782,0.06999999592701595
2020-01-08 00:00:00+00:00,5.0,5.0,26.8955,17.5455,10.899999350309372,25.999998778104782,0.08666666259368261
2020-01-09 00:00:00+00:00,11.2,11.2,27.345499,17.7455,21.79999914765358,37.19999858736992,0.12399999529123307
2020-01-10 00:00:00+00:00,3.5,3.5,26.9955,17.7455,25.099999144673347,40.69999858736992,0.13566666195789973
2020-01-11 00:00:00+00:00,1.4000001,1.4000001,25.2955,17.1455,26.399999238550663,42.09999868273735,0.14033332894245784
2020-01-12 00:00:00+00:00,2.7000003,2.7000003,27.8955,15.9955,28.999999523162842,44.799998968839645,0.14933332989613216
2020-01-13 00:00:00+00:00,2.6999998,2.6999998,28.5455,17.3955,31.69999933242798,47.49999877810478,0.15833332926034926
2020-01-14 00:00:00+00:00,0.4,0.4,27.5455,16.6955,26.900000005960464,47.89999878406525,0.1596666626135508
2020-01-15 00:00:00+00:00,0.4,0.4,28.2455,16.6455,22.30000001192093,48.29999879002571,0.16099999596675238
2020-01-16 00:00:00+00:00,0.0,0.0,30.345499,18.1955,11.100000202655792,48.29999879002571,0.16099999596675238
2020-01-17 00:00:00+00:00,0.3,0.3,27.3955,17.1955,7.900000214576721,48.59999880194664,0.1619999960064888
2020-01-18 00:00:00+00:00,30.699999,30.699999,19.845499,16.3955,37.19999897480011,79.29999765753746,0.26433332552512484
2020-01-19 00:00:00+00:00,0.3,0.3,26.8955,16.1455,34.799998700618744,79.59999766945839,0.2653333255648613
2020-01-20 00:00:00+00:00,0.0,0.0,26.1455,16.5455,32.09999889135361,79.59999766945839,0.2653333255648613
2020-01-21 00:00:00+00:00,0.2,0.2,26.5455,16.3955,31.899998888373375,79.79999767243862,0.2659999922414621
2020-01-22 00:00:00+00:00,0.1,0.1,28.8955,15.1455,31.599998883903027,79.89999767392874,0.26633332557976247
2020-01-23 00:00:00+00:00,7.3999996,7.3999996,29.095499,17.9955,38.9999985024333,87.29999729245901,0.29099999097486334
2020-01-24 00:00:00+00:00,8.0,8.0,24.1455,15.7955,46.69999849051237,95.29999729245901,0.31766665764153
2020-01-25 00:00:00+00:00,3.8999999,3.8999999,24.4955,16.0455,19.899999491870403,99.19999714940786,0.3306666571646929
2020-01-26 00:00:00+00:00,2.4,2.4,27.7955,15.7955,21.999999575316906,101.5999972447753,0.33866665748258434
2020-01-27 00:00:00+00:00,0.0,0.0,27.6455,14.945499,21.999999575316906,101.5999972447753,0.33866665748258434
2020-01-28 00:00:00+00:00,0.0,0.0,26.2455,12.7955,21.799999572336674,101.5999972447753,0.33866665748258434
2020-01-29 00:00:00+00:00,0.0,0.0,28.6955,14.9955,21.699999570846558,101.5999972447753,0.33866665748258434
2020-01-30 00:00:00+00:00,0.0,0.0,28.7955,17.095499,14.299999952316284,101.5999972447753,0.33866665748258434
2020-01-31 00:00:00+00:00,0.0,0.0,28.9955,16.7955,6.299999952316284,86.49999781697989,0.2883333260565996
2020-02-01 00:00:00+00:00,0.0,0.0,31.3955,16.2955,2.4000000953674316,86.19999780505896,0.2873333260168632
2020-02-02 00:00:00+00:00,0.0,0.0,30.345499,18.7455,0.0,85.99999780207872,0.2866666593402624
2020-02-03 00:00:00+00:00,0.0,0.0,28.9955,17.595499,0.0,85.89999780058861,0.28633332600196204
2020-02-04 00:00:00+00:00,0.1,0.1,28.7955,18.1455,0.10000000149011612,85.89999780058861,0.28633332600196204
2020-02-05 00:00:00+00:00,0.0,0.0,30.345499,17.845499,0.10000000149011612,85.89999780058861,0.28633332600196204
2020-02-06 00:00:00+00:00,1.9000001,1.9000001,28.5455,17.1455,2.0000000968575478,82.59999856352806,0.2753333285450935
2020-02-07 00:00:00+00:00,2.8999999,2.8999999,29.6455,17.9455,4.8999999538064,80.49999842047691,0.2683333280682564
2020-02-08 00:00:00+00:00,8.2,8.2,22.595499,16.9455,13.099999763071537,77.49999842047691,0.2583333280682564
2020-02-09 00:00:00+00:00,0.8,0.8,27.095499,15.0455,13.899999774992466,74.79999843239784,0.2493333281079928
2020-02-10 00:00:00+00:00,9.3,9.3,26.4955,17.4955,23.19999996572733,82.69999852776527,0.27566666175921756
2020-02-11 00:00:00+00:00,0.70000005,0.70000005,26.1455,15.695499,23.80000001192093,80.6999982893467,0.26899999429782234
2020-02-12 00:00:00+00:00,0.6,0.6,24.4955,13.9955,24.400000035762787,78.59999850392342,0.2619999950130781
2020-02-13 00:00:00+00:00,0.6,0.6,25.2955,15.195499,23.099999964237213,78.79999852180481,0.2626666617393494
2020-02-14 00:00:00+00:00,0.0,0.0,28.1455,16.0455,20.20000010728836,78.39999851584435,0.2613333283861478
2020-02-15 00:00:00+00:00,0.0,0.0,28.2955,18.1455,12.000000298023224,78.39999851584435,0.2613333283861478
2020-02-16 00:00:00+00:00,0.0,0.0,27.5455,17.3955,11.200000286102295,78.09999850392342,0.2603333283464114
2020-02-17 00:00:00+00:00,0.70000005,0.70000005,27.9955,17.6955,2.6000001430511475,48.09999969601631,0.16033333232005437
2020-02-18 00:00:00+00:00,1.3000001,1.3000001,26.7455,19.095499,3.2000001668930054,49.099999755620956,0.16366666585206985
2020-02-19 00:00:00+00:00,0.0,0.0,27.2955,18.6455,2.6000001430511475,49.099999755620956,0.16366666585206985
2020-02-20 00:00:00+00:00,0.2,0.2,27.0455,18.4955,2.200000122189522,49.099999755620956,0.16366666585206985
2020-02-21 00:00:00+00:00,5.9999995,5.9999995,28.3955,18.8955,8.199999645352364,54.99999927729368,0.18333333092431228
2020-02-22 00:00:00+00:00,18.699999,18.699999,25.0455,18.2455,26.899998500943184,66.29999851435423,0.22099999504784743
2020-02-23 00:00:00+00:00,7.3999996,7.3999996,25.345499,17.3955,34.29999811947346,65.6999981328845,0.21899999377628168
2020-02-24 00:00:00+00:00,0.0,0.0,23.4955,13.945499,33.59999807178974,61.79999827593565,0.20599999425311882
2020-02-25 00:00:00+00:00,0.0,0.0,23.2455,13.2455,32.29999800026417,59.39999818056822,0.19799999393522738
2020-02-26 00:00:00+00:00,0.0,0.0,26.2955,12.445499,32.29999800026417,59.39999818056822,0.19799999393522738
2020-02-27 00:00:00+00:00,0.0,0.0,29.2955,17.1955,32.099997997283936,59.39999818056822,0.19799999393522738
2020-02-28 00:00:00+00:00,0.2,0.2,28.6955,17.8955,26.299998477101326,59.59999818354845,0.19866666061182817
2020-02-29 00:00:00+00:00,0.1,0.1,23.8955,15.5455,7.699999623000622,59.69999818503857,0.19899999395012855
2020-03-01 00:00:00+00:00,8.0,8.0,22.6455,14.195499,8.300000004470348,67.69999818503857,0.22566666061679522
2020-03-02 00:00:00+00:00,4.2,4.2,19.1955,14.2455,12.499999813735485,71.8999979943037,0.23966665998101233
2020-03-03 00:00:00+00:00,0.6,0.6,24.1955,12.0455,13.099999837577343,72.49999801814556,0.2416666600604852
2020-03-04 00:00:00+00:00,0.0,0.0,24.9955,13.7455,13.099999837577343,72.49999801814556,0.2416666600604852
2020-03-05 00:00:00+00:00,0.0,0.0,27.7455,14.0955,13.099999837577343,72.39999801665545,0.24133332672218483
2020-03-06 00:00:00+00:00,0.0,0.0,26.6455,15.8955,12.89999983459711,72.39999801665545,0.24133332672218483
2020-03-07 00:00:00+00:00,0.0,0.0,26.0455,13.3455,12.799999833106995,70.49999792128801,0.23499999307096003
2020-03-08 00:00:00+00:00,0.1,0.1,26.1455,14.7955,4.899999834597111,67.69999806582928,0.22566666021943094
2020-03-09 00:00:00+00:00,0.0,0.0,27.1455,14.945499,0.700000025331974,59.49999825656414,0.19833332752188046
2020-03-10 00:00:00+00:00,0.0,0.0,27.6955,16.1955,0.10000000149011612,58.69999824464321,0.19566666081547737
2020-03-11 00:00:00+00:00,0.0,0.0,29.3955,17.4955,0.10000000149011612,49.39999805390835,0.1646666601796945
2020-03-12 00:00:00+00:00,6.7000003,6.7000003,28.7955,17.2455,6.800000287592411,55.39999829232693,0.18466666097442308
2020-03-13 00:00:00+00:00,5.2999997,5.2999997,25.4955,16.1955,12.100000001490116,60.099997982382774,0.2003333266079426
2020-03-14 00:00:00+00:00,0.1,0.1,26.9455,14.0455,12.200000002980232,59.59999796003103,0.1986666598667701
2020-03-15 00:00:00+00:00,0.0,0.0,28.9455,15.7455,12.100000001490116,59.59999796003103,0.1986666598667701
2020-03-16 00:00:00+00:00,0.0,0.0,27.2455,16.595499,12.100000001490116,59.59999796003103,0.1986666598667701
2020-03-17 00:00:00+00:00,16.500002,16.500002,22.9455,15.1455,28.60000190883875,76.09999986737967,0.2536666662245989
2020-03-18 00:00:00+00:00,0.2,0.2,24.345499,14.0955,28.80000191181898,75.59999982267618,0.2519999994089206
2020-03-19 00:00:00+00:00,0.0,0.0,26.6455,13.195499,22.100001625716686,74.29999975115061,0.2476666658371687
2020-03-20 00:00:00+00:00,0.0,0.0,27.845499,15.7455,16.80000191181898,74.29999975115061,0.2476666658371687
2020-03-21 00:00:00+00:00,0.5,0.5,26.9455,16.2955,17.200001910328865,74.59999974817038,0.2486666658272346
2020-03-22 00:00:00+00:00,5.7999997,5.7999997,22.6455,15.8455,23.00000162422657,74.39999993890524,0.2479999997963508
2020-03-23 00:00:00+00:00,1.0,1.0,25.1955,15.445499,24.00000162422657,56.70000108331442,0.18900000361104807
2020-03-24 00:00:00+00:00,0.0,0.0,27.345499,13.445499,7.499999716877937,49.300001464784145,0.16433333821594714
2020-03-25 00:00:00+00:00,0.0,0.0,29.595499,13.2455,7.299999713897705,49.300001464784145,0.16433333821594714
2020-03-26 00:00:00+00:00,0.0,0.0,29.4455,16.8955,7.299999713897705,49.300001464784145,0.16433333821594714
2020-03-27 00:00:00+00:00,0.1,0.1,29.4955,14.3455,7.399999715387821,49.40000146627426,0.16466667155424755
2020-03-28 00:00:00+00:00,0.0,0.0,22.4455,14.7455,6.899999715387821,49.40000146627426,0.16466667155424755
2020-03-29 00:00:00+00:00,3.4,3.4,27.095499,13.8955,4.500000096857548,52.60000155866146,0.17533333852887154
2020-03-30 00:00:00+00:00,1.9,1.9,26.8955,17.095499,5.40000007301569,54.40000153332949,0.1813333384444316
2020-03-31 00:00:00+00:00,3.1999998,3.1999998,24.7455,15.2455,8.599999882280827,49.600001342594624,0.16533333780864876
2020-04-01 00:00:00+00:00,5.4999995,5.4999995,26.095499,15.695499,14.099999405443668,50.90000105649233,0.16966667018830775
2020-04-02 00:00:00+00:00,7.0,7.0,19.9955,14.195499,21.09999940544367,57.30000103265047,0.19100000344216825
2020-04-03 00:00:00+00:00,13.099999,13.099999,17.5455,12.8455,34.09999883174896,70.40000046044588,0.23466666820148627
2020-04-04 00:00:00+00:00,2.3000002,2.3000002,19.7455,9.7455,36.399999022483826,72.70000065118074,0.24233333550393582
2020-04-05 00:00:00+00:00,0.0,0.0,23.845499,9.1455,32.999998927116394,72.70000065118074,0.24233333550393582
